species_category,page_url,table_index,row_index,document_name,document_author,document_year,table_caption,Chemical,Endpoint Value,Endpoint Description,Sex,Life Cycle Stage,Sample Size,Location,Type,California Counties,Countries,page_number,Exposure Endpoint Type,Units,Condition,Error,Age-Specific,Lab,parsed_document_title,parsed_authors,parsed_issue,parsed_volume,parsed_year,parsed_journal
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Metabolism and storage of p,p' dicofolAuthor(s)Schwarzbach, S.E., D. Michael Fry, B.E. Rosson and David M. BirdPages206-210YearTuesday, January 1, 1991 - 12:00Volume20",DICOFOL,"82.36 (fat), 4.93 (liver), 1.15 (brain), 0.84 (oviduct) ug/g @ 3.0 mg/kg bw/d","sum of geometric mean tissue concentrations (wet wt) of dicofol and metabolites (dichlorobenzophenone, mono-dechlorinated dicofol, dichlorobenzhydrol, DDE)",Female,Adult,2-4/group,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,"Metabolism and storage of p,p' dicofol","Schwarzbach, S.E., D. Michael Fry, B.E. Rosson, David M. BirdPages206-210",,20,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Possible mechanisms for sensitivity to organophosphorus and carbamate insecticides in eastern screech-owls and American kestrelsAuthor(s)Vyas, N.B., L.A. Thiele, S.C. GarlandPages151-157YearThursday, January 1, 1998 - 12:00Volume120",CARBOFURAN,decreased to 35% of controls,brain cholinesterase activity in birds that died,Both Male and Female,Adult,8,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,Possible mechanisms for sensitivity to organophosphorus and carbamate insecticides in eastern screech-owls and American kestrels,"Vyas, N.B., L.A. Thiele, S.C. GarlandPages151-157",,120,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Developmental Toxicity of PCB 126 (3,3',4,4',5-Pentachlorobiphenyl) in nestling American kestrels (Falco sparverius)Author(s)Hoffman, David J., Mark J. Melancon, Patrice N. Klein, Clifford P. Rice, John D. Eisemann, Randy K. Hines, James W. Spann, and Grey W. PendletonPages188-200YearMonday, January 1, 1996 - 12:00Volume34","PCB 126 (3,3',4,4',5-PENTACHLOROBIPHENYL)","in ng/g, wet wt:  156 (@ 50 ng/g), 380 (@ 250 ng/g), 1098 (@1000 ng/g)",concentration in liver,Not Reported,Nestling,9-11/group,,Toxicity Factor Datasets,,,13,,,,,Day 1-Day 10,Laboratory,"Developmental Toxicity of PCB 126 (3,3',4,4',5-Pentachlorobiphenyl) in nestling American kestrels (Falco sparverius)","Hoffman, David J., Mark J. Melancon, Patrice N. Klein, Clifford P. Rice, John D. Eisemann, Randy K. Hines, James W. Spann,, Grey W. PendletonPages188-200",,34,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Selenium accumulation and effects on reproduction in captive American kestrels fed selenomethionineAuthor(s)Santolo, Gary M., Julie T. Yamamoto, Jacqueline M. Pisenti, Barry W. WilsonPages502-511YearFriday, January 1, 1999 - 12:00Issue2Volume63",SELENOMETHIONINE,egg Se concentration = 1.307 + 0.852(diet Se concentration),relation between Se concentrations in egg (dry wt) and diet (dry wt),Female,Adult,53 eggs,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,Selenium accumulation and effects on reproduction in captive American kestrels fed selenomethionine,"Santolo, Gary M., Julie T. Yamamoto, Jacqueline M. Pisenti, Barry W. WilsonPages502-511",2,63,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Effects of urban pesticide applications on nesting success of songbirdsAuthor(s)Brehmer, Paul M. and Raymond K. AndersonPages352-359YearWednesday, January 1, 1992 - 12:00Volume48",CARBARYL,decreased at 1196 ppm carbaryl,plasma cholinesterase activity,Both Male and Female,Nestling,37 nests,"Winnebago, Outagamie, Calumet Counties",Toxicity Factor Datasets,,,13,,,,,,,Effects of urban pesticide applications on nesting success of songbirds,"Brehmer, Paul M., Raymond K. AndersonPages352-359",,48,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Effects of lead shot ingestion on captive mourning dove survivability and reproductionAuthor(s)Buerger, Theodore T., Ralph E. Mirarchi and Michael E. LisanoPages1-8YearWednesday, January 1, 1986 - 12:00Issue1Volume50",LEAD (elemental),no effect,mortality,Female,Adult,25 birds/dose,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,Effects of lead shot ingestion on captive mourning dove survivability and reproduction,"Buerger, Theodore T., Ralph E. Mirarchi, Michael E. LisanoPages1-8",1,50,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Effects of polychlorinated biphenyls on mourning dove reproduction and circulating progesterone levelsAuthor(s)Koval, P.J., T.J. Peterle and J.D. HarderPages663-670YearThursday, January 1, 1987 - 12:00Volume39",AROCLOR 1254,increased at 10 ppm,interval from nest occupation to egg-laying,Female,Adult,10-13/group,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,Effects of polychlorinated biphenyls on mourning dove reproduction and circulating progesterone levels,"Koval, P.J., T.J. Peterle, J.D. HarderPages663-670",,39,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Survival and cover-seeking response of northern bobwhites and mourning doves dosed with aldicarb`Author(s)Hawkes, Anthony W., Larry W. Brewer, James F. Hobson, Michael J. Hooper and Ronald J. KendallPages1538-1543YearMonday, January 1, 1996 - 12:00Issue9Volume15",ALDICARB,no effect,daily survival rate in dosed wild birds,Not Reported,Adult,9-12/group,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,Survival and cover-seeking response of northern bobwhites and mourning doves dosed with aldicarb`,"Hawkes, Anthony W., Larry W. Brewer, James F. Hobson, Michael J. Hooper, Ronald J. KendallPages1538-1543",9,15,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Is the operational use of strychnine to control ground squirrels detrimental to burrowing owls?Author(s)James, Paul C., Glen A. Fox and Thomas J. EthierPages120-123YearMonday, January 1, 1990 - 12:00Issue4Volume24",STRYCHNINE,decrease,adult body weight,Both Male and Female,Adult,27 pr,Saskatchewan,Toxicity Factor Datasets,,CANADA,13,,,,,,,Is the operational use of strychnine to control ground squirrels detrimental to burrowing owls?,"James, Paul C., Glen A. Fox, Thomas J. EthierPages120-123",4,24,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:First records of chlordane-related mortality in wild birdsAuthor(s)Blus, Lawrence J. and Charles J. HennyPages196-198YearSaturday, January 1, 1983 - 12:00Issue1Volume47","DDE (4,4'-), DIELDRIN, HEPTACHLOR EPOXIDE, OXYCHLORDANE, POLYCHLORINATED BIPHENYLS",increased,occurence of mortality as a result of organochlorine poisoning,Female,Adult,1 owl,6 km s. of Corvallis,Toxicity Factor Datasets,,,13,,,,,,,First records of chlordane-related mortality in wild birds,"Blus, Lawrence J., Charles J. HennyPages196-198",1,47,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Productivity and survival of great horned owls exposed to dieldrinAuthor(s)Frank, Rosemary A. and R. Scott LutzPages331-339YearFriday, January 1, 1999 - 12:00Volume101",DIELDRIN,no effect,daily survival rates on uncontaminated versus contaminated sites,Not Reported,Adult,9 birds on contaminated sites; 11 birds on uncontaminated sites,Rocky Mountain Arsenal National Wildlife Refuge,Toxicity Factor Datasets,,,13,,,,,,,Productivity and survival of great horned owls exposed to dieldrin,"Frank, Rosemary A., R. Scott LutzPages331-339",,101,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Trophic accumulation of DDT in a terrestrial food webAuthor(s)Rudd, R.L., R.B. Craig and W.S. WilliamsPages219-228YearThursday, January 1, 1981 - 12:00Volume25","DDD (4,4'-), DDE (4,4'-), DDT (4,4'-)",see figure,figure showing concentration of DDT and metabolites in skin and brains before and after application,Not Reported,Not Reported,27 birds (3-4/sampling time),3.2 km NE of Davis,Toxicity Factor Datasets,Yolo,,13,,,,,,,Trophic accumulation of DDT in a terrestrial food web,"Rudd, R.L., R.B. Craig, W.S. WilliamsPages219-228",,25,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Hepatic microsomal ethoxyresorufin O-deethylase-inducing potency in ovo and cytosolic Ah receptor binding affinity of 2,3,7,8-tetrachlorodibenzo-p-dioxin: comparison of four avian speciesAuthor(s)Sanderson, J. Thomas and Gail D. BellwardPages131-145YearSunday, January 1, 1995 - 12:00Volume132","TETRACHLORODIBENZO-P-DIOXIN (2,3,7,8-)","observed at 3, 10, 100 ug/kg",mortality,Not Reported,Hatchling,6-10 eggs/dose,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,"Hepatic microsomal ethoxyresorufin O-deethylase-inducing potency in ovo and cytosolic Ah receptor binding affinity of 2,3,7,8-tetrachlorodibenzo-p-dioxin: comparison of four avian species","Sanderson, J. Thomas, Gail D. BellwardPages131-145",,132,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Effects of 3,3',4,4',5-pentacholorobiphenyl (PCB 126), 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), or an extract derived from field-collected cormorant eggs injected into double-crested cormorant (Phalacrocorax auritus) eggsAuthor(s)Powell, Debra C., Richard J. Aulerich, John C. Meadows, Donald E. Tillit, Jon F. Powell, Janelle C. Restum, Kenneth L. Stromborg, John P. Giesy and Steven J. BursianPages1450-1455YearWednesday, January 1, 1997 - 12:00Issue7Volume16",POLYCHLORINATED BIPHENYLS,"increased at 400, 800 ug/kg egg",incidence of embryo mortality versus controls,Not Reported,Embryo,15-60/group,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,"Effects of 3,3',4,4',5-pentacholorobiphenyl (PCB 126), 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), or an extract derived from field-collected cormorant eggs injected into double-crested cormorant (Phalacrocorax auritus) eggs","Powell, Debra C., Richard J. Aulerich, John C. Meadows, Donald E. Tillit, Jon F. Powell, Janelle C. Restum, Kenneth L. Stromborg, John P. Giesy, Steven J. BursianPages1450-1455",7,16,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,1,1,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Effects of 3,3',4,4',5-pentacholorobiphenyl (PCB 126), 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), or an extract derived from field-collected cormorant eggs injected into double-crested cormorant (Phalacrocorax auritus) eggsAuthor(s)Powell, Debra C., Richard J. Aulerich, John C. Meadows, Donald E. Tillit, Jon F. Powell, Janelle C. Restum, Kenneth L. Stromborg, John P. Giesy and Steven J. BursianPages1450-1455YearWednesday, January 1, 1997 - 12:00Issue7Volume16",POLYCHLORINATED BIPHENYLS,increased @ 5 ug/kg,"weight of heart, liver and spleen versus controls",Not Reported,Embryo,15-60/group,,Toxicity Factor Datasets,,,13,,,,,,Laboratory,"Effects of 3,3',4,4',5-pentacholorobiphenyl (PCB 126), 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), or an extract derived from field-collected cormorant eggs injected into double-crested cormorant (Phalacrocorax auritus) eggs","Powell, Debra C., Richard J. Aulerich, John C. Meadows, Donald E. Tillit, Jon F. Powell, Janelle C. Restum, Kenneth L. Stromborg, John P. Giesy, Steven J. BursianPages1450-1455",7,16,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=11,0,0,,"Author(s)Davison, K.L. and J.L. Sell",1974,"Citation:Double-crested cormorants of the Great Lakes:  egg-laying parameters, reproductive failure, and contaminant residues in eggs, Lake Huron 1972-1973.Author(s)Weseloh, D. Vaughn, Stanley M. Teeple, and Michael GilbertsonPages427-436YearSaturday, January 1, 1983 - 12:00Volume61","DDD (4,4'-), DDE (4,4'-), DDT (4,4'-), DIELDRIN, HEPTACHLOR EPOXIDE, HEXACHLOROBENZENE, MERCURY COMPOUNDS, POLYCHLORINATED BIPHENYLS",2.40%,mean hatching success in contaminated colonies,Not Reported,Embryo,331 eggs,Lake Huron,Toxicity Factor Datasets,,,13,,,,,,,"Double-crested cormorants of the Great Lakes:  egg-laying parameters, reproductive failure, and contaminant residues in eggs, Lake Huron 1972-1973","Weseloh, D. Vaughn, Stanley M. Teeple,, Michael GilbertsonPages427-436YearSaturday, January 1, 1983 - 12:00",,61,1972,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,0,0,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Subchronic hepatotoxicity of selenomethionine ingestion in mallard ducksAuthor(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. GreenePages449-464YearTuesday, January 1, 1991 - 12:00Volume32",SELENOMETHIONINE,increased @ 32 ppm,"incidence of liver histopathological lesions, liver:body wt ratios versus controls",Male,Adult,10 birds/group,,Toxicity Factor Datasets,,,14,,,,,2 yr,Laboratory,Subchronic hepatotoxicity of selenomethionine ingestion in mallard ducks,"Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck, David E. GreenePages449-464",,32,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,1,1,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Subchronic hepatotoxicity of selenomethionine ingestion in mallard ducksAuthor(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. GreenePages449-464YearTuesday, January 1, 1991 - 12:00Volume32",SELENOMETHIONINE,increased @ 32 ppm,plasma alkaline phosphatase activity and total protein levels versus controls,Male,Adult,10 birds/group,,Toxicity Factor Datasets,,,14,,,,,2 yr,Laboratory,Subchronic hepatotoxicity of selenomethionine ingestion in mallard ducks,"Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck, David E. GreenePages449-464",,32,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,0,0,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Interactive effects of boron, selenium, and dietary protein on survival, growth, and physiology in mallard ducklingsAuthor(s)Hoffman, David J., Caroline J. Sanderson, Leonard J. LeCaptain, Eugene Cromartie and Grey W. PendletonPages288-294YearTuesday, January 1, 1991 - 12:00Volume20","BORIC ACID, SELENOMETHIONINE","22.5 (@ 15 ppm Se w/out B), 41.9 (@ 15 ppm Se w/B) ppm Se, wet wt13.0 (@ 1000 ppm B) ppm B, wet wt",geometric mean Se and B concentrations in liver,Not Reported,Juvenile,15 birds/group,,Toxicity Factor Datasets,,,14,,,,,day old,Laboratory,"Interactive effects of boron, selenium, and dietary protein on survival, growth, and physiology in mallard ducklings","Hoffman, David J., Caroline J. Sanderson, Leonard J. LeCaptain, Eugene Cromartie, Grey W. PendletonPages288-294",,20,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,0,0,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Methylmercury: Reproductive and behavioral effects on three generations of mallard ducksAuthor(s)Heinz, Gary H.Pages394-401YearMonday, January 1, 1979 - 12:00Issue2Volume43",METHYLMERCURY DICYANDIAMIDE,"ppm, wet wt: 0.79-0.86 (egg); 0.89-1.62 (liver); 1.52-1.82 (kidney); 9.03-11.17 (primary feathers); 0.67-0.83 (breast muscle); 0.44-0.59 (brain); 0.51-0.65 (ovary)",mean concentration of Hg in tissues (ranges are for 3 generations),Female,Adult,3-14 birds/tissue x generation group,,Toxicity Factor Datasets,,,14,,,,,,Laboratory,Methylmercury: Reproductive and behavioral effects on three generations of mallard ducks,"Heinz, Gary H.Pages394-401",2,43,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,1,1,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Methylmercury: Reproductive and behavioral effects on three generations of mallard ducksAuthor(s)Heinz, Gary H.Pages394-401YearMonday, January 1, 1979 - 12:00Issue2Volume43",METHYLMERCURY DICYANDIAMIDE,no effect,body weight versus controls,Both Male and Female,Adult,14 pairs/group,,Toxicity Factor Datasets,,,14,,,,,,Laboratory,Methylmercury: Reproductive and behavioral effects on three generations of mallard ducks,"Heinz, Gary H.Pages394-401",2,43,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,0,0,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:The heat production of oiled mallards and scaupAuthor(s)McEwan, E. H. and A.F. KoelinkPages27-31YearMonday, January 1, 1973 - 12:00Volume51",CRUDE OILS,"increased with light, moderate and heavy oiling",thermal conductance of feathers and body heat loss versus controls,Both Male and Female,Adult,3 birds/treatment,,Toxicity Factor Datasets,,,14,,,,,,Laboratory,The heat production of oiled mallards and scaup,"McEwan, E. H., A.F. KoelinkPages27-31",,51,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,0,0,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Effect of DDE on the Ca metabolism of the duck eggshell gland and its subcellular fractions; Relations to the functional stageAuthor(s)Lundholm, C.E.Pages5-12YearSunday, January 1, 1984 - 12:00Volume78","DDE (4,4'-)",no effect,plasma calcium concentration,Female,Adult,Not Reported,,Toxicity Factor Datasets,,,14,,,,,1 yr,Laboratory,Effect of DDE on the Ca metabolism of the duck eggshell gland and its subcellular fractions; Relations to the functional stage,"Lundholm, C.E.Pages5-12",,78,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,1,1,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Effect of DDE on the Ca metabolism of the duck eggshell gland and its subcellular fractions; Relations to the functional stageAuthor(s)Lundholm, C.E.Pages5-12YearSunday, January 1, 1984 - 12:00Volume78","DDE (4,4'-)",25% decrease @ 40 mg/kg,"calcium content of secreted fluid in the shell gland, compared to control",Female,Adult,5/dose,,Toxicity Factor Datasets,,,14,,,,,1 yr,Laboratory,Effect of DDE on the Ca metabolism of the duck eggshell gland and its subcellular fractions; Relations to the functional stage,"Lundholm, C.E.Pages5-12",,78,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=12,0,0,,"Author(s)Hoffman, David J., Gary H. Heinz, Leonard J. LeCaptain, Christine M. Bunck and David E. Greene",1991,"Citation:Effects of boron on growth and physiology in mallard ducklingsAuthor(s)Hoffman, David J., Michael B. Camardese, Leonard J. LecaptainPages335-346YearMonday, January 1, 1990 - 12:00Volume9",BORIC ACID,decrease @ 1600 ppm,"growth rate measured as changes in body weight, compared to control",Both Male and Female,Juvenile,10 animals/pen; 3 pens/dose,,Toxicity Factor Datasets,,,14,,,,,1 d,Laboratory,Effects of boron on growth and physiology in mallard ducklings,"Hoffman, David J., Michael B. Camardese, Leonard J. LecaptainPages335-346",,9,,
